timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1776727627.3735468,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11014617332,16470139506,17227204,26564758,121291,0,0,0,0,0,0,0,0,0,0,0,0,35427347,35397192,35691,35676,395,0,0,0,0,0,0,0,0
1776727627.8736656,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11049586482,16505794353,17263285,26601628,122161,0,0,0,0,0,0,0,0,0,0,0,0,34969150,35654847,36081,36870,870,0,0,0,0,0,0,0,0
1776727628.3737774,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11090349587,16545985307,17303634,26641373,123319,0,0,0,0,0,0,0,0,0,0,0,0,40763105,40190954,40349,39745,1158,0,0,0,0,0,0,0,0
1776727628.8738918,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11125777000,16581212360,17339027,26676534,123341,0,0,0,0,0,0,0,0,0,0,0,0,35427413,35227053,35393,35161,22,0,0,0,0,0,0,0,0
1776727629.3740084,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11166772016,16622177795,17380229,26717708,123373,0,0,0,0,0,0,0,0,0,0,0,0,40995016,40965435,41202,41174,32,0,0,0,0,0,0,0,0
1776727629.8741214,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11202199686,16657574995,17415930,26753383,123402,0,0,0,0,0,0,0,0,0,0,0,0,35427670,35397200,35701,35675,29,0,0,0,0,0,0,0,0
1776727630.3742366,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11236937318,16692285280,17450875,26788313,123621,0,0,0,0,0,0,0,0,0,0,0,0,34737632,34710285,34945,34930,219,0,0,0,0,0,0,0,0
1776727630.8743522,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11277932441,16733250659,17492072,26829479,124350,0,0,0,0,0,0,0,0,0,0,0,0,40995123,40965379,41197,41166,729,0,0,0,0,0,0,0,0
1776727631.374465,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11313360282,16768647887,17527777,26865158,124393,0,0,0,0,0,0,0,0,0,0,0,0,35427841,35397228,35705,35679,43,0,0,0,0,0,0,0,0
1776727631.8745825,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11354355507,16809613315,17568975,26906331,124859,0,0,0,0,0,0,0,0,0,0,0,0,40995225,40965428,41198,41173,466,0,0,0,0,0,0,0,0
1776727632.3747149,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11389783366,16845010501,17604669,26942004,124896,0,0,0,0,0,0,0,0,0,0,0,0,35427859,35397186,35694,35673,37,0,0,0,0,0,0,0,0
1776727632.8748305,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11424521327,16879720758,17639627,26976930,124923,0,0,0,0,0,0,0,0,0,0,0,0,34737961,34710257,34958,34926,27,0,0,0,0,0,0,0,0
1776727633.374946,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11466206704,16921373150,17681570,27018855,124961,0,0,0,0,0,0,0,0,0,0,0,0,41685377,41652392,41943,41925,38,0,0,0,0,0,0,0,0
1776727633.8750625,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11500944745,16956083449,17716526,27053787,125137,0,0,0,0,0,0,0,0,0,0,0,0,34738041,34710299,34956,34932,176,0,0,0,0,0,0,0,0
1776727634.375176,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11541940145,16997048807,17757715,27094950,125928,0,0,0,0,0,0,0,0,0,0,0,0,40995400,40965358,41189,41163,791,0,0,0,0,0,0,0,0
